"Share Customer Accounts","Condividi l'account cliente",module,Magento_Customer
"Create New Account Options","Opzioni Crea nuovo Account",module,Magento_Customer
"Enable Automatic Assignment to Customer Group","Abilita l'assegnazione automatica al gruppo di clienti",module,Magento_Customer
"Tax Calculation Based On","Calcolo dell'imposta basato su",module,Magento_Customer
"Default Group","Gruppo predefinito",module,Magento_Customer
"Group for Valid VAT ID - Domestic","Gruppo per P. IVA valida - Domestico",module,Magento_Customer
"Group for Valid VAT ID - Intra-Union","Gruppo per P. IVA valida - Intra-Unione",module,Magento_Customer
"Group for Invalid VAT ID","Gruppo per P. IVA non valda",module,Magento_Customer
"Validation Error Group","Errore validazione gruppo",module,Magento_Customer
"Validate on Each Transaction","Convalida per ogni transazione",module,Magento_Customer
"Default Value for Disable Automatic Group Changes Based on VAT ID","Valore predefinito per Disattiva modifiche gruppo automatiche basate su partita IVA",module,Magento_Customer
"Show VAT Number on Storefront","Mostra Partita IVA sul frontend",module,Magento_Customer
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","Per mostrare il numero di partita IVA nel frontend, imposta l'opzione Mostra Partita IVA sul frontend su Sì.",module,Magento_Customer
"Default Email Domain","Dominio email predefinito",module,Magento_Customer
"Default Welcome Email","Email di benvenuto predefinita",module,Magento_Customer
"Email template chosen based on theme fallback when ""Default"" option is selected.","Il template email scelto basato su fallback del tema quando è selezionata l'opzione ""Predefinito"".",module,Magento_Customer
"Default Welcome Email Without Password","Email di benvenuto senza password predefinita",module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.","Questa email verrà inviata al posto della Email di benvenuto predefinita se un cliente è stato creato senza password. <br/> <br/> Il template email scelto basato sul fallback del tema quando è selezionata l'opzione ""Predefinito"".",module,Magento_Customer
"Email Sender","Mittente email",module,Magento_Customer
"Require Emails Confirmation","Richiede Conferma Email",module,Magento_Customer
"Confirmation Link Email","Link di conferma",module,Magento_Customer
"Welcome Email","Email di benvenuto",module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />
                        Email template chosen based on theme fallback when ""Default"" option is selected.","Questa email verrà inviata al posto della Email di benvenuto di Default, dopo conferma account. <br/> <br/> Il template email scelto basato su fallback del tema quando è selezionata l'opzione ""Predefinito"".",module,Magento_Customer
"Generate Human-Friendly Customer ID","Generare ID cliente Human-Friendly",module,Magento_Customer
"Password Options","Opzioni password",module,Magento_Customer
"Forgot Email Template","Template email dimenticata",module,Magento_Customer
"Remind Email Template","Template email remind",module,Magento_Customer
"Reset Password Template","Template reset password",module,Magento_Customer
"Password Template Email Sender","Template email password mittente",module,Magento_Customer
"Recovery Link Expiration Period (hours)","Periodo di scadenza per il Recupero Link (ore)",module,Magento_Customer
"Please enter a number 1 or greater in this field.","Inserire un numero maggiore o uguale a 1 in questo campo.",module,Magento_Customer
"Number of Required Character Classes","Numero di Classi di Caratteri Richieste",module,Magento_Customer
"Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.","Numero di classi di caratteri diversi richieste nella password: lettere minuscole, maiuscole, cifre e caratteri speciali.",module,Magento_Customer
"Minimum Password Length","Lunghezza minima della password",module,Magento_Customer
"Maximum Login Failures to Lockout Account","Numero massimo di accessi non riusciti per il blocco dell'account",module,Magento_Customer
"Use 0 to disable account locking.","Usa 0 per disattivare il blocco account.",module,Magento_Customer
"Lockout Time (minutes)","Tempo di blocco (minuti)",module,Magento_Customer
"Name and Address Options","Nome e opzioni indirizzo",module,Magento_Customer
"Number of Lines in a Street Address","Numero di righe per l'indirizzo",module,Magento_Customer
"Leave empty for default (2). Valid range: 1-4","Lascia vuoto per impostazione predefinita (2). Intervallo valido: 1-4",module,Magento_Customer
"Show Prefix","Mostra prefisso",module,Magento_Customer
"The title that goes before name (Mr., Mrs., etc.)","Il titolo che precede il nome (Sig., Sig.a., ecc.)",module,Magento_Customer
"Prefix Dropdown Options","Opzioni menu a tendina prefisso",module,Magento_Customer
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Punto e virgola (;) valori separati.<br/> Mettere il punto e virgola all'inizio per imposta vuota la prima opzione.<br/> Lasciare vuoto per aprire campo di testo.",module,Magento_Customer
"Show Middle Name (initial)","Visualizza il secondo nome (iniziale)",module,Magento_Customer
"Always optional.","Sempre facoltativo.",module,Magento_Customer
"Show Suffix","Mostra suffisso",module,Magento_Customer
"The suffix that goes after name (Jr., Sr., etc.)","Il suffisso che va dopo il nome (Jr., Sr., ecc.)",module,Magento_Customer
"Suffix Dropdown Options","Opzioni menu a tendina suffisso",module,Magento_Customer
"Show Date of Birth","Mostra data di nascita",module,Magento_Customer
"Show Tax/VAT Number","Mostra partita IVA",module,Magento_Customer
"Show Gender","Mostra genere",module,Magento_Customer
"Login Options","Opzioni login",module,Magento_Customer
"Redirect Customer to Account Dashboard after Logging in","Reindirizzare il cliente alla Dashboard dell'Account dopo il login",module,Magento_Customer
"Customer will stay on the current page if ""No"" is selected.","Il cliente rimarrà nella pagina corrente se ""No"" è selezionato.",module,Magento_Customer
"Address Templates","Template indirizzi",module,Magento_Customer
"Online Customers Options","Opzioni clienti online",module,Magento_Customer
"Online Minutes Interval","Intervallo minuti online",module,Magento_Customer
"Leave empty for default (15 minutes).","Lasciare vuoto per predefinito (15 minuti).",module,Magento_Customer
"Enable Autocomplete on login/forgot password forms","Attiva il completamento automatico si form di login/password dimenticata",module,Magento_Customer
"Customer Notification","Customer Notification",module,Magento_Customer
"Customer Grid","Griglia cliente",module,Magento_Customer
"Rebuild Customer grid index","Ricostruisci l'indice della griglia cliente",module,Magento_Customer
Group,Gruppo,module,Magento_Customer
"Add New Customer","Aggiungi nuovo cliente",module,Magento_Customer
"Delete items","Elimina elementi",module,Magento_Customer
"Are you sure to delete selected customers?","Sei sicuro di voler eliminare i clienti selezionati?",module,Magento_Customer
"Subscribe to Newsletter","Iscriviti alla Newsletter",module,Magento_Customer
"Unsubscribe from Newsletter","Cancellarsi dalla Newsletter",module,Magento_Customer
"Are you sure to unsubscribe selected customers from newsletter?","Sei sicuro di cancellare i clienti selezionati dalla newsletter?",module,Magento_Customer
"Assign a Customer Group","Assegna a un gruppo cliente",module,Magento_Customer
"Are you sure to assign selected customers to new group?","Sei sicuro di assegnare clienti selezionati al nuovo gruppo?",module,Magento_Customer
Phone,Telefono,module,Magento_Customer
ZIP,CAP,module,Magento_Customer
"Customer Since","Cliente dal",module,Magento_Customer
"Confirmed email","Conferma email",module,Magento_Customer
"Account Created in","Account creato il",module,Magento_Customer
"Tax VAT Number","Partita IVA",module,Magento_Customer
"Billing Firstname","Nome di fatturazione",module,Magento_Customer
"Billing Lastname","Cognome di fatturazione",module,Magento_Customer
"Account Lock","Blocco dell'account",module,Magento_Customer
"First Name",Nome,module,Magento_Customer
"Last Name",Cognome,module,Magento_Customer
"Last Activity","Ultima Attività",module,Magento_Customer
Type,Tipo,module,Magento_Customer
"Customer Information","Informazioni cliente",module,Magento_Customer
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","Se il tuo Magento ha più viste, è possibile impostare l'ambito di applicazione per applicare a una specifica vista.",module,Magento_Customer
"Disable Automatic Group Change Based on VAT ID","Disabilitare il cambio di gruppo automatico basata su IVA ID",module,Magento_Customer
"Send Welcome Email From","Invia Email di benvenuto da",module,Magento_Customer
Addresses,Indirizzi,module,Magento_Customer
"Are you sure you want to delete this item?","Sei sicuro di voler eliminare questo elemento?",module,Magento_Customer
"Account Dashboard","Bacheca account",module,Magento_Customer
"Edit Account Information","Modifica le informazioni account",module,Magento_Customer
"Password forgotten","Password dimenticata",module,Magento_Customer
"My Dashboard","La mia bacheca",module,Magento_Customer
"You are signed out","Ti sei disconnesso",module,Magento_Customer
"Store Credit","Credito negozio",module,Magento_CustomerBalance
"Delete Orphan Balances","Elimina saldi orfani",module,Magento_CustomerBalance
Date,Data,module,Magento_CustomerBalance
Website,Website,module,Magento_CustomerBalance
Action,Azione,module,Magento_CustomerBalance
"Balance Change","Cambio Saldo",module,Magento_CustomerBalance
Balance,Saldo,module,Magento_CustomerBalance
"Customer notified","Cliente notificato",module,Magento_CustomerBalance
Notified,Notificato,module,Magento_CustomerBalance
No,No,module,Magento_CustomerBalance
"More information","Ulteriori informazioni",module,Magento_CustomerBalance
"Update Balance","Aggiornamento saldo",module,Magento_CustomerBalance
"An amount on which to change the balance","Un importo su cui cambiare il saldo",module,Magento_CustomerBalance
"Notify Customer by Email","Notifica il cliente via email",module,Magento_CustomerBalance
"Send Email Notification From the Following Store View","Invia email di notifica dalla vista negozio seguente",module,Magento_CustomerBalance
Comment,Commento,module,Magento_CustomerBalance
"Failed to initialize customer","Inizializzazione cliente non riuscita",module,Magento_CustomerBalance
"The store credit payment has been removed from shopping cart.","Il pagamento del credito negozio è stato rimosso dal carrello.",module,Magento_CustomerBalance
"You are not using store credit in your shopping cart.","Non stai usando il credito negozio nel tuo carrello.",module,Magento_CustomerBalance
"Please set a website ID.","Impostare l'ID del sito Web.",module,Magento_CustomerBalance
"By admin: %1.","Da admin: %1.",module,Magento_CustomerBalance
"By admin: %1. (%2)","Da admin: %1. (%2)",module,Magento_CustomerBalance
"Please also set the Store ID.","Imposta anche l'ID Negozio.",module,Magento_CustomerBalance
"Please enter a store ID to send email notifications.","Inserisci un ID negozio per inviare le notifiche via email.",module,Magento_CustomerBalance
"Please specify a customer ID.","Specifica un ID cliente.",module,Magento_CustomerBalance
"Please specify a valid customer.","Specifica un cliente valido.",module,Magento_CustomerBalance
Created,Creato,module,Magento_CustomerBalance
Updated,Aggiornato,module,Magento_CustomerBalance
Used,Usato,module,Magento_CustomerBalance
Refunded,Rimborsati,module,Magento_CustomerBalance
Reverted,Ripristinato,module,Magento_CustomerBalance
"You need a balance to save your balance history.","Hai bisogno di un bilancio per salvare la cronologia bilancio.",module,Magento_CustomerBalance
"Order #%1","Ordine #%1",module,Magento_CustomerBalance
"There is no credit memo set to balance model.","Non c'è nessuna nota di credito impostata per il modello saldo.",module,Magento_CustomerBalance
"Order #%1, creditmemo #%2","Ordine #%1, nota di credito #%2",module,Magento_CustomerBalance
"Unknown balance history action code","Codice di azione cronologia saldo sconosciuto",module,Magento_CustomerBalance
"There is no order set to balance model.","Non c'è nessun ordine impostato per il modello saldo.",module,Magento_CustomerBalance
"You do not have enough store credit to complete this order.","Non hai abbastanza credito negozio per completare quest'ordine.",module,Magento_CustomerBalance
"You can't use more store credit than the order amount.","Non è possibile utilizzare più crediti negozio rispetto all'importo d'ordine.",module,Magento_CustomerBalance
"Store Credit Balance","Salfo Credito negozio",module,Magento_CustomerBalance
"Balance History","Cronologia Saldo",module,Magento_CustomerBalance
"Refund Store Credit to Store Credit","Rimborso credito negozio per credito negozio",module,Magento_CustomerBalance
"Refund Money to Store Credit","Rimborsa soldi al credito negozio",module,Magento_CustomerBalance
"Refund to Store Credit","Rimborsa al credito negozio",module,Magento_CustomerBalance
"Use Store Credit (%1 available)","Utilizza il credito negozio (%1 disponibile)",module,Magento_CustomerBalance
"Your balance is:","Il saldo è:",module,Magento_CustomerBalance
"Use Store Credit","Usa credito negozio",module,Magento_CustomerBalance
available,disponibile,module,Magento_CustomerBalance
Remove,Elimina,module,Magento_CustomerBalance
"Refunded to Store Credit","RImborsato al Credito negozio",module,Magento_CustomerBalance
"Store Credit update","Store Credit update",module,Magento_CustomerBalance
"%name,","%name,",module,Magento_CustomerBalance
"We have updated your <a href=""%store_url"">%store_name</a> account and you have credit that you can use for future purchases.","Abbiamo aggiornato il tuo account <a href=""%store_url""> %store_name</a> e hai un credito che è possibile utilizzare per gli acquisti futuri.",module,Magento_CustomerBalance
"Your Store Credit balance is now %balance.","Il saldo del credito negozio è ora di %balance.",module,Magento_CustomerBalance
"Store credit","Credito negozio",module,Magento_CustomerBalance
"Store credit available","Credito negozio disponibile",module,Magento_CustomerBalance
"Your store credit was successfully applied","Il tuo credito del negozio è stato applicato con successo",module,Magento_CustomerBalance
"Store Credit Options","Opzioni credito negozio",module,Magento_CustomerBalance
"Enable Store Credit Functionality","Abilita funzionalità Credito negozio",module,Magento_CustomerBalance
"Show Store Credit History to Customers","Mostra Cronologia credito negozio ai clienti",module,Magento_CustomerBalance
"Refund Store Credit Automatically","Rimborsa credito negozio automaticamente",module,Magento_CustomerBalance
"Store Credit Update Email Sender","Mittente Email aggiornamento credito negozio",module,Magento_CustomerBalance
"Store Credit Update Email Template","Template Email aggiornamento credito negozio",module,Magento_CustomerBalance
"Customer Address Attributes","Attributi indirizzo cliente",module,Magento_CustomerCustomAttributes
"Add New Attribute","Aggiungi un nuovo attributo",module,Magento_CustomerCustomAttributes
"Save and Continue Edit","Salva e continua modifica",module,Magento_CustomerCustomAttributes
"Save Attribute","Salva Attributo",module,Magento_CustomerCustomAttributes
"Delete Attribute","Elimina l'attributo",module,Magento_CustomerCustomAttributes
"Edit Customer Address Attribute ""%1""","Modifica l'attributo indirizzo cliente ""%1""",module,Magento_CustomerCustomAttributes
"New Customer Address Attribute","Nuovo attributo indirizzo cliente",module,Magento_CustomerCustomAttributes
"Input Type","Tipo di input",module,Magento_CustomerCustomAttributes
"Lines Count","Linee totali",module,Magento_CustomerCustomAttributes
"Valid range 2-20","Intervallo valido: 2-20",module,Magento_CustomerCustomAttributes
"Input Validation","Validazione Input",module,Magento_CustomerCustomAttributes
None,Nessuno,module,Magento_CustomerCustomAttributes
"Minimum Text Length","Lunghezza minima del testo",module,Magento_CustomerCustomAttributes
"Maximum Text Length","Lunghezza massima del testo",module,Magento_CustomerCustomAttributes
"Maximum File Size (bytes)","Dimensioni massime File (byte)",module,Magento_CustomerCustomAttributes
"File Extensions","Estensioni file",module,Magento_CustomerCustomAttributes
"Comma separated","Separati da virgole",module,Magento_CustomerCustomAttributes
"Maximum Image Width (px)","Larghezza massima dell'immagine (px)",module,Magento_CustomerCustomAttributes
"Maximum Image Height (px)","Altezza massima dell'immagine (px)",module,Magento_CustomerCustomAttributes
"Input/Output Filter","Filtro Input/Output",module,Magento_CustomerCustomAttributes
"Minimal value","Valore minimo",module,Magento_CustomerCustomAttributes
"Maximum value","Valore massimo",module,Magento_CustomerCustomAttributes
"Add to Column Options","Aggiungi alle Opzioni di Colonna",module,Magento_CustomerCustomAttributes
"Select ""Yes"" to add this attribute to the list of column options in the customer grid.","Selezionare ""Sì"" per aggiungere questo attributo all'elenco delle opzioni di ricerca nella griglia cliente.",module,Magento_CustomerCustomAttributes
"Use in Filter Options","Usa nelle opzioni del filtro",module,Magento_CustomerCustomAttributes
"Select ""Yes"" to add this attribute to the list of filter options in the customer grid.","Selezionare ""Sì"" per aggiungere questo attributo ai filtri delle opzioni nella griglia cliente.",module,Magento_CustomerCustomAttributes
"Use in Search Options","Usa nelle opzioni di ricerca",module,Magento_CustomerCustomAttributes
"Use in Search Option","Usa nelle opzioni di ricerca",module,Magento_CustomerCustomAttributes
"Select ""Yes"" to add this attribute to the list of search options in the customer grid.","Selezionare ""Sì"" per aggiungere questo attributo all'elenco delle opzioni di ricerca nella griglia del cliente.",module,Magento_CustomerCustomAttributes
"Storefront Properties","Proprietà Frontend negozio",module,Magento_CustomerCustomAttributes
"Show on Storefront","Mostra nel Frontend",module,Magento_CustomerCustomAttributes
"Sort Order",Ordinamento,module,Magento_CustomerCustomAttributes
"Forms to Use In","Form per l'uso In",module,Magento_CustomerCustomAttributes
Properties,Proprietà,module,Magento_CustomerCustomAttributes
"Manage Label / Options","Gestisci Etichette / Opzioni",module,Magento_CustomerCustomAttributes
"Attribute Information","Informazione Attributo",module,Magento_CustomerCustomAttributes
"Visible to Customer","Visibile al cliente",module,Magento_CustomerCustomAttributes
No,No,module,Magento_CustomerCustomAttributes
Yes,Sì,module,Magento_CustomerCustomAttributes
"Customer Attributes","Attributi cliente",module,Magento_CustomerCustomAttributes
"Edit Customer Attribute ""%1""","Modifica l'attributo del cliente ""%1""",module,Magento_CustomerCustomAttributes
"New Customer Attribute","Nuovo attributo cliente",module,Magento_CustomerCustomAttributes
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","Utilizzato internamente. Assicurarsi di non utilizzare spazi o più di %1 simboli.",module,Magento_CustomerCustomAttributes
"Manage Form Types","Gestisci i tipi di form",module,Magento_CustomerCustomAttributes
"New Form Type","Nuovo tipo di form",module,Magento_CustomerCustomAttributes
"Edit Form Type ""%1""","Modifica tipo di form ""%1""",module,Magento_CustomerCustomAttributes
"General Information","Informazioni Generali",module,Magento_CustomerCustomAttributes
"-- Please Select --","-- Seleziona --",module,Magento_CustomerCustomAttributes
"Based On","Basato su",module,Magento_CustomerCustomAttributes
"Form Label","Etichetta form",module,Magento_CustomerCustomAttributes
"All Themes","Tutti i temi",module,Magento_CustomerCustomAttributes
"For Theme","Per tema",module,Magento_CustomerCustomAttributes
"Store View","Vista Negozio",module,Magento_CustomerCustomAttributes
"Form Code","Codice form",module,Magento_CustomerCustomAttributes
"Form Title","Titolo form",module,Magento_CustomerCustomAttributes
General,Generale,module,Magento_CustomerCustomAttributes
"New Fieldset","Nuovo fieldset",module,Magento_CustomerCustomAttributes
Save,Salva,module,Magento_CustomerCustomAttributes
Remove,Elimina,module,Magento_CustomerCustomAttributes
Cancel,Annulla,module,Magento_CustomerCustomAttributes
Attributes,Attributi,module,Magento_CustomerCustomAttributes
"Form Type Information","Informazioni tipo form",module,Magento_CustomerCustomAttributes
"Type Code","Codice tipo",module,Magento_CustomerCustomAttributes
Label,Etichetta,module,Magento_CustomerCustomAttributes
Theme,Tema,module,Magento_CustomerCustomAttributes
System,Sistema,module,Magento_CustomerCustomAttributes
Customer,Cliente,module,Magento_CustomerCustomAttributes
"Manage Customer Address Attributes","Getisci attributi indirizzo cliente",module,Magento_CustomerCustomAttributes
"You cannot delete this attribute.","Non è possibile eliminare questo attributo.",module,Magento_CustomerCustomAttributes
"You deleted the customer address attribute.","È stato eliminato l'attributo di indirizzo del cliente.",module,Magento_CustomerCustomAttributes
"We can't delete the customer address attribute right now.","Non è possibile eliminare l'attributo di indirizzo del cliente in questo momento.",module,Magento_CustomerCustomAttributes
"This attribute no longer exists.","Questo attributo non esiste più.",module,Magento_CustomerCustomAttributes
"You cannot edit this attribute.","Non è possibile modificare questo attributo.",module,Magento_CustomerCustomAttributes
"Edit Customer Address Attribute","Modifica l'attributo di indirizzo del cliente",module,Magento_CustomerCustomAttributes
"You saved the customer address attribute.","Hai salvato l'attributo dell'indirizzo del cliente.",module,Magento_CustomerCustomAttributes
"We can't save the customer address attribute right now.","Non è possibile eliminare l'attributo di indirizzo del cliente in questo momento.",module,Magento_CustomerCustomAttributes
"An attribute with this code already exists.","Esiste già un attributo con questo codice.",module,Magento_CustomerCustomAttributes
"Manage Customer Attributes","Gestisci gli attributi del cliente",module,Magento_CustomerCustomAttributes
"You deleted the customer attribute.","È stato eliminato l'attributo cliente.",module,Magento_CustomerCustomAttributes
"The attribute no longer exists.","Questo attributo non esiste più.",module,Magento_CustomerCustomAttributes
"Edit Customer Attribute","Modifica attributo cliente",module,Magento_CustomerCustomAttributes
"You saved the customer attribute.","Hai salvato l'attributo cliente.",module,Magento_CustomerCustomAttributes
"We can't save the form type right now.","Non è possibile salvare il tipo di form in questo momento.",module,Magento_CustomerCustomAttributes
"This system form type cannot be deleted.","Questo tipo di form di sistema non può essere eliminato.",module,Magento_CustomerCustomAttributes
"The form type has been deleted.","Il tipo di form è stato eliminato.",module,Magento_CustomerCustomAttributes
"We can't delete the form type right now.","Non è possibile eliminare il tipo di form in questo momento.",module,Magento_CustomerCustomAttributes
"Customer Address Registration","Registrazione indirizzo cliente",module,Magento_CustomerCustomAttributes
"Customer Account Address","Indirizzo account cliente",module,Magento_CustomerCustomAttributes
"Customer Registration","Registrazione cliente",module,Magento_CustomerCustomAttributes
"Customer Account Edit","Modifica account cliente",module,Magento_CustomerCustomAttributes
"Admin Checkout","Admin checkout",module,Magento_CustomerCustomAttributes
"Use helper with defined EAV entity.","Usa helper con una entità EAV definita.",module,Magento_CustomerCustomAttributes
"An attribute code must not be more than %1 characters.","Un codice attributo non deve avere più di %1 caratteri.",module,Magento_CustomerCustomAttributes
"Use Default Value","Usa il valore predefinito",module,Magento_CustomerCustomAttributes
"Fieldset Properties","Proprietà fieldset",module,Magento_CustomerCustomAttributes
"Fieldset Title","Titolo Fieldset",module,Magento_CustomerCustomAttributes
"Fieldset Code","Codice Fieldset",module,Magento_CustomerCustomAttributes
"A fieldset with the same code alredy exists.","Un fieldset con lo stesso codice esiste già.",module,Magento_CustomerCustomAttributes
"This fieldset is not empty!","Questo fieldset non è vuoto!",module,Magento_CustomerCustomAttributes
"Choose Website:","Scegliere il website:",module,Magento_CustomerCustomAttributes
"Please confirm site switching. All data that hasn't been saved will be lost.","Si prega di confermare il cambio ambito di applicazione. Tutti i dati non salvati andranno persi.",module,Magento_CustomerCustomAttributes
"* Required Fields","* Campi obbligatori",module,Magento_CustomerCustomAttributes
"Contact Information","Informazioni di contatto",module,Magento_CustomerCustomAttributes
Company,Società,module,Magento_CustomerCustomAttributes
"Phone Number","Numero di telefono",module,Magento_CustomerCustomAttributes
Fax,Fax,module,Magento_CustomerCustomAttributes
Address,Indirizzo,module,Magento_CustomerCustomAttributes
"Street Address",Indirizzo,module,Magento_CustomerCustomAttributes
"Street Address %1","Indirizzo %1",module,Magento_CustomerCustomAttributes
"VAT Number","Partita Iva",module,Magento_CustomerCustomAttributes
City,Città,module,Magento_CustomerCustomAttributes
State/Province,Stato/Provincia,module,Magento_CustomerCustomAttributes
"Please select a region, state or province.","Seleziona la regione, stato o provincia.",module,Magento_CustomerCustomAttributes
"Zip/Postal Code",CAP,module,Magento_CustomerCustomAttributes
Country,Paese,module,Magento_CustomerCustomAttributes
"This is your default billing address.","Questo è il tuo indirizzo di fatturazione predefinito.",module,Magento_CustomerCustomAttributes
"Use as my default billing address","Usa come indirizzo di fatturazione predefinito",module,Magento_CustomerCustomAttributes
"This is your default shipping address.","Questo è il tuo indirizzo di spedizione predefinito.",module,Magento_CustomerCustomAttributes
"Use as my default shipping address","Usa come indirizzo di spedizione predefinito",module,Magento_CustomerCustomAttributes
"Save Address","Salva indirizzo",module,Magento_CustomerCustomAttributes
"Go back",Indietro,module,Magento_CustomerCustomAttributes
"Account Information","Informazioni sull'account",module,Magento_CustomerCustomAttributes
"Change Email","Cambia email",module,Magento_CustomerCustomAttributes
"Change Password","Cambia password",module,Magento_CustomerCustomAttributes
"Change Email and Password","Cambia E-mail e Password",module,Magento_CustomerCustomAttributes
Email,Email,module,Magento_CustomerCustomAttributes
"Current Password","Password attuale",module,Magento_CustomerCustomAttributes
"New Password","Nuova password",module,Magento_CustomerCustomAttributes
"Password Strength","Sicurezza password",module,Magento_CustomerCustomAttributes
"No Password","nessuna password",module,Magento_CustomerCustomAttributes
"Confirm New Password","Conferma nuova password",module,Magento_CustomerCustomAttributes
"Personal Information","Informazioni personali",module,Magento_CustomerCustomAttributes
"Sign Up for Newsletter","Iscriviti alla Newsletter",module,Magento_CustomerCustomAttributes
"Address Information","Informazioni indirizzo",module,Magento_CustomerCustomAttributes
"Sign-in Information","Informazioni di accesso",module,Magento_CustomerCustomAttributes
Password,Password,module,Magento_CustomerCustomAttributes
"Confirm Password","Conferma password",module,Magento_CustomerCustomAttributes
"Create an Account","Crea un Account",module,Magento_CustomerCustomAttributes
Back,Indietro,module,Magento_CustomerCustomAttributes
"Customer Address","Indirizzo cliente",module,Magento_CustomerCustomAttributes
"Default Values","Valori predefiniti",module,Magento_CustomerCustomAttributes
"Please specify a finance information website.","Specifica un website di informazione finanziaria.",module,Magento_CustomerFinance
"Please specify a valid finance information website.","Specifica un website di informazione finanziaria valido.",module,Magento_CustomerFinance
"A row with this email, website, and finance website combination already exists.","Una riga con questa combinazione di email, website e finance website esiste già.",module,Magento_CustomerFinance
"Data was imported by %1","I dati sono stati importati da %1",module,Magento_CustomerFinance
"Store Credit","Credito negozio",module,Magento_CustomerFinance
"Reward Points","Punti fedeltà",module,Magento_CustomerFinance
"Please specify a website.","Si prega di specificare un website.",module,Magento_CustomerImportExport
"Please specify an email.","Specifica una email.",module,Magento_CustomerImportExport
"We found an invalid value in a website column.","Abbiamo trovato un valore non valido in una colonna website.",module,Magento_CustomerImportExport
"Please enter a valid email.","Inserisci un indirizzo email valido.",module,Magento_CustomerImportExport
"Please make sure attribute ""%s"" is not empty.","Assicurati che l'attributo ""%s"" non sia vuoto.",module,Magento_CustomerImportExport
"We can't find a customer who matches this email and website code.","Impossibile trovare un cliente che corrisponda a questa email e sito Web.",module,Magento_CustomerImportExport
"Customer address id column is not specified","Colonna id indirizzo cliente non è specificato",module,Magento_CustomerImportExport
"We can't find that customer address.","Non è possibile trovare quell'indirizzo cliente.",module,Magento_CustomerImportExport
"Please enter a valid region.","Si prega di inserire una provincia valida.",module,Magento_CustomerImportExport
"We found another row with this email, website and address ID combination.","È stata trovata un'altra riga con questa combinazione di email, sito web e indirizzo.",module,Magento_CustomerImportExport
"This email is found more than once in the import file.","Questa email è stata trovata più di una volta nel file di importazione.",module,Magento_CustomerImportExport
"Orphan rows that will be skipped due default row errors","Righe orfane che verranno saltate a causa di errori nella riga predefinita",module,Magento_CustomerImportExport
"Invalid value in Store column (store does not exists?)","Valore non valido nella colonna negozio (il negozio non esiste?)",module,Magento_CustomerImportExport
"We can't find that email and website combination.","Impossibile trovare quella combinazione email e sito Web.",module,Magento_CustomerImportExport
"Please enter a password with a valid length.","Inserire una password con una lunghezza valida.",module,Magento_CustomerImportExport
CSV,CSV,module,Magento_CustomerImportExport
"Excel XML","Excel XML",module,Magento_CustomerImportExport
Segments,Segmenti,module,Magento_CustomerSegment
"Add Segment","Aggiungi segmento",module,Magento_CustomerSegment
"Refresh Segment Data","Aggiorna dati segmento",module,Magento_CustomerSegment
"Save and Continue Edit","Salva e continua modifica",module,Magento_CustomerSegment
"Edit Segment '%1'","Modifica segmento '%1'",module,Magento_CustomerSegment
"New Segment","Nuovo segmento",module,Magento_CustomerSegment
"Segment Information","Informazioni segmento",module,Magento_CustomerSegment
Conditions,Condizioni,module,Magento_CustomerSegment
"* applicable to visitors and registered customers","* applicabile ai visitatori e agli utenti registrati",module,Magento_CustomerSegment
"General Properties","Proprietà generali",module,Magento_CustomerSegment
"Segment Name","Nome segmento",module,Magento_CustomerSegment
Description,Descrizione,module,Magento_CustomerSegment
"Assigned to Website","Assegnato al sito Web",module,Magento_CustomerSegment
Status,Status,module,Magento_CustomerSegment
Active,Attiva,module,Magento_CustomerSegment
Inactive,Inattivo,module,Magento_CustomerSegment
"Apply To","Applica a",module,Magento_CustomerSegment
"Visitors and Registered Customers","Visitatori e utenti registrati",module,Magento_CustomerSegment
"Registered Customers","Clienti registrati",module,Magento_CustomerSegment
Visitors,Visitatori,module,Magento_CustomerSegment
"Please save this information to specify segmentation conditions.","Salvare queste informazioni per specificare condizioni di segmentazione.",module,Magento_CustomerSegment
"Matched Customers (%1)","Clienti corrispondenti (%1)",module,Magento_CustomerSegment
ID,ID,module,Magento_CustomerSegment
Segment,Segmento,module,Magento_CustomerSegment
Website,Website,module,Magento_CustomerSegment
"Customer Segment Report","Report Segmento cliente",module,Magento_CustomerSegment
"Customer Segment Report '%1'","Report Segmento cliente '%1'",module,Magento_CustomerSegment
"Customer Segments Report","Report Segmenti cliente",module,Magento_CustomerSegment
Back,Indietro,module,Magento_CustomerSegment
From,Dal,module,Magento_CustomerSegment
To,Al,module,Magento_CustomerSegment
"Please request the correct customer segment.","Richiedere il segmento cliente corretto.",module,Magento_CustomerSegment
"You deleted the segment.","Il segmento è stato eliminato.",module,Magento_CustomerSegment
